id,title,description,rating,poster_url,backdrop_urls,collage,dominant_colors
15999,Vampire Hunter D: Bloodlust,"D, a legendary dhampir competes with a motley family of bounty hunters to track down Charlotte Elbourne, a young woman who has seemingly been abducted by vampire nobleman Meier Link.",7.6,https://image.tmdb.org/t/p/w500/4hJUWgdmoFsNpzyTN6QjoZcaivO.jpg,"['https://image.tmdb.org/t/p/w1280/zgkPdq2RT2hB7g1YR3d3Nji8I0T.jpg', 'https://image.tmdb.org/t/p/w1280/mmLJ88dSfPbWpYtGVp8APO9LRbF.jpg', 'https://image.tmdb.org/t/p/w1280/9sSIdyGK9zNRR38iAIMKjr4p0sS.jpg', 'https://image.tmdb.org/t/p/w1280/fHY55rX7a7SzgBHZ1CaNK30m9ij.jpg', 'https://image.tmdb.org/t/p/w1280/42VvjCqjhbtcwjQwm2T8gIG1csH.jpg', 'https://image.tmdb.org/t/p/w1280/lwkwVTNdNeG0a1FT06wr1Ylm1OV.jpg', 'https://image.tmdb.org/t/p/w1280/oEkcv5Cp0IfhCJtvDuGGLnXx37S.jpg', 'https://image.tmdb.org/t/p/w1280/34LpjJL7feuvqKfbUl7stRTS4xh.jpg', 'https://image.tmdb.org/t/p/w1280/tq8lqDzyYnEpOFybVNvj0iK8VUS.jpg', 'https://image.tmdb.org/t/p/w1280/wzAzZUFi3cUAirFdbLx1wS8pvDp.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5CC72C0>,"[(193, 179, 173), (23, 23, 21), (108, 94, 89), (113, 153, 174), (66, 110, 157), (207, 11, 17)]"
9343,Fitzcarraldo,"Fitzcarraldo is a dreamer who plans to build an opera house in Iquitos, in the Peruvian Amazon, so, in order to finance his project, he embarks on an epic adventure to collect rubber, a very profitable product, in a remote and unexplored region of the rainforest.",7.638,https://image.tmdb.org/t/p/w500/oBCnYEKcg1rMhr5JjDnrRpilvDd.jpg,"['https://image.tmdb.org/t/p/w1280/6kvmUe3cKPxiNgoXiiS4jHur3qc.jpg', 'https://image.tmdb.org/t/p/w1280/97Dtn6JxWo6zzawj4DGGgpdQMG7.jpg', 'https://image.tmdb.org/t/p/w1280/ep6Fw18Uv9DnlUYNsKENYNnDgKf.jpg', 'https://image.tmdb.org/t/p/w1280/zidzhX3Y7YW31nzaCEXMBfjZ23z.jpg', 'https://image.tmdb.org/t/p/w1280/5nrGTktImmtoiqpAo8cCPXIOzJf.jpg', 'https://image.tmdb.org/t/p/w1280/wlaEH9V61EfUGt9WGioyNyCb9Id.jpg', 'https://image.tmdb.org/t/p/w1280/tjvFvspdxULS30xJy4JcvXZ4qIz.jpg', 'https://image.tmdb.org/t/p/w1280/dzDTFd586nZfvcq8BapbZmaKlUZ.jpg', 'https://image.tmdb.org/t/p/w1280/oeVCEZ3ppb6opOKVoUSaa3keGoD.jpg', 'https://image.tmdb.org/t/p/w1280/mB5IC9YnH2sCKyFyOA4Sz3vGh2m.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x17783B1BC50>,"[(201, 192, 188), (38, 38, 30), (140, 169, 173), (126, 117, 101), (127, 140, 156), (77, 110, 98)]"
381289,A Dog's Purpose,A dog goes on quest to discover his purpose in life over the course of several lifetimes with multiple owners.,7.637,https://image.tmdb.org/t/p/w500/3jcNvhtVQe5Neoffdic39fRactM.jpg,"['https://image.tmdb.org/t/p/w1280/hmOerOXapOnK6eX3qoxReEsK6A.jpg', 'https://image.tmdb.org/t/p/w1280/qjV0OjUEYPE14KQY72U4n3Mathn.jpg', 'https://image.tmdb.org/t/p/w1280/8ZsWFFQAH95BgiTYQyqDmoyM74F.jpg', 'https://image.tmdb.org/t/p/w1280/ze1S1OaB7k04XSwizfEE77wG3Sj.jpg', 'https://image.tmdb.org/t/p/w1280/sLjeApi5odpyEoCzAnbr5DycL3z.jpg', 'https://image.tmdb.org/t/p/w1280/b3L1szP8vf20pe5q88N10DxKNU2.jpg', 'https://image.tmdb.org/t/p/w1280/cjCnvgNegpUpcL3Ox8FW2GOGMZS.jpg', 'https://image.tmdb.org/t/p/w1280/l0aE8xmnwWvqX1RUAfiUaGk9pzQ.jpg', 'https://image.tmdb.org/t/p/w1280/iJj0M1uKZ75KP19tYiDBshbV3ja.jpg', 'https://image.tmdb.org/t/p/w1280/wJLkcSRzYa1HHsK4xoJmHMxxafZ.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5CD6030>,"[(136, 118, 82), (38, 38, 32), (226, 225, 222), (96, 43, 31), (230, 182, 128), (190, 195, 114)]"
342470,All the Bright Places,Two teens facing personal struggles form a powerful bond as they embark on a cathartic journey chronicling the wonders of Indiana.,7.637,https://image.tmdb.org/t/p/w500/4SafxuMKQiw4reBiWKVZJpJn80I.jpg,"['https://image.tmdb.org/t/p/w1280/wVzvmLSSI2NPD1Ya9ePAStLqBFB.jpg', 'https://image.tmdb.org/t/p/w1280/a51QATCqlsgj6ADXHWKYBq5z6Ia.jpg', 'https://image.tmdb.org/t/p/w1280/1BPACQYiwvBvjSvq0tVJa2c4JfN.jpg', 'https://image.tmdb.org/t/p/w1280/lqBIbjLA9l4EVwTNtehq17weTQq.jpg', 'https://image.tmdb.org/t/p/w1280/q5vKYuUDs2DV7ucYYNrEV28vqEK.jpg', 'https://image.tmdb.org/t/p/w1280/9BCKfzDVRg4LEwLNzsybY98URzD.jpg', 'https://image.tmdb.org/t/p/w1280/1oDjttAKgZilVJgvGYSCtQLQT17.jpg', 'https://image.tmdb.org/t/p/w1280/A1IzwdUe7i7KRyvKqNr0NwMayqE.jpg', 'https://image.tmdb.org/t/p/w1280/qHCSy1YNCD8tD3xhVisJ1hnAiQi.jpg', 'https://image.tmdb.org/t/p/w1280/tcrNJfyNEIqaBR8Ogkgnq5xQJnf.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5CD4B90>,"[(119, 89, 67), (217, 233, 220), (29, 23, 17), (168, 160, 107), (146, 162, 186), (201, 164, 130)]"
580175,Another Round,Four high school teachers launch a drinking experiment: upholding a constant low level of intoxication.,7.636,https://image.tmdb.org/t/p/w500/aDcIt4NHURLKnAEu7gow51Yd00Q.jpg,"['https://image.tmdb.org/t/p/w1280/iIg5Kwkd2TH1Ka5tJtmNl6lgaOb.jpg', 'https://image.tmdb.org/t/p/w1280/awhiw3ptz1W4wfthhRTzwjYPjkI.jpg', 'https://image.tmdb.org/t/p/w1280/jpVmR4qLWX37GIbVlrH9NnRloWC.jpg', 'https://image.tmdb.org/t/p/w1280/2HIy23EW0k90H01NNRZ6Gwc54v0.jpg', 'https://image.tmdb.org/t/p/w1280/fzQgasudHQuLWWb86qTPjIofDbV.jpg', 'https://image.tmdb.org/t/p/w1280/g204G4XDwZywIH3EI7Ark2V2YxZ.jpg', 'https://image.tmdb.org/t/p/w1280/7la1Eb2eRHiJTMRMG1VGN8dgSPT.jpg', 'https://image.tmdb.org/t/p/w1280/3s8LDcyx7QRsTh2kvEPv6jPYI2O.jpg', 'https://image.tmdb.org/t/p/w1280/2zSsSWNC3An4ZpK0MmLOjSYyVQm.jpg', 'https://image.tmdb.org/t/p/w1280/9FnX6RSiAPPqtiNZjJAU3L3lLFz.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x17783B03CE0>,"[(220, 203, 182), (49, 37, 28), (144, 162, 161), (142, 121, 100), (101, 143, 159), (110, 108, 92)]"
426426,Roma,"In 1970s Mexico City, two domestic workers help a mother of four while her husband is away for an extended period of time.",7.636,https://image.tmdb.org/t/p/w500/dtIIyQyALk57ko5bjac7hi01YQ.jpg,"['https://image.tmdb.org/t/p/w1280/uocHSuau3mO8a0671ZRlYxfJpOT.jpg', 'https://image.tmdb.org/t/p/w1280/1KlrtbqRt17HoQNLCxUMFAAcT8I.jpg', 'https://image.tmdb.org/t/p/w1280/j0r7xM9EZefMfK28OFSs9u2nN3t.jpg', 'https://image.tmdb.org/t/p/w1280/uXs8rTXZDaWUclprxZuxfaZqei5.jpg', 'https://image.tmdb.org/t/p/w1280/uYkQYnrAz8Gzw6WCmcFEAzhlJIA.jpg', 'https://image.tmdb.org/t/p/w1280/oqgsTeCtbu6hJFNPqrQAyAuQXxC.jpg', 'https://image.tmdb.org/t/p/w1280/2uIRo5FKVYWEQ5XRi4R9HGgcMdL.jpg', 'https://image.tmdb.org/t/p/w1280/xqFPJFZoukpe598gNIh4W6c7lBC.jpg', 'https://image.tmdb.org/t/p/w1280/gbOOQb5WDCrBHgYqNi9Sse5GiII.jpg', 'https://image.tmdb.org/t/p/w1280/ns5bJfgBHsAxWs9qB5aivCag8lp.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5CD5E80>,"[(69, 69, 69), (225, 224, 218), (184, 184, 184), (160, 159, 159), (135, 135, 135), (164, 168, 180)]"
37247,The Graduate,A disillusioned college graduate finds himself torn between his older lover and her daughter.,7.6,https://image.tmdb.org/t/p/w500/z1Z1tZMR66RxcNeHbwoEhYeqOlP.jpg,"['https://image.tmdb.org/t/p/w1280/jZm9EZl26iZ9fDhgBGrBE8uyfzF.jpg', 'https://image.tmdb.org/t/p/w1280/87Lr4bhCemwYBzm2JT7R7DM2S9P.jpg', 'https://image.tmdb.org/t/p/w1280/28BDy7Zx2jiXJxNSHo4RT71YPSl.jpg', 'https://image.tmdb.org/t/p/w1280/p8hE83I0oNdCjcpCiG0WcroyEcA.jpg', 'https://image.tmdb.org/t/p/w1280/fcyrf60kxbS39LiByoe7Q14nPt1.jpg', 'https://image.tmdb.org/t/p/w1280/o92pWYEfjd7mF6ucv3xFxkQKsyP.jpg', 'https://image.tmdb.org/t/p/w1280/3aUUdGitxxATc2ofbaLX0R3aDYL.jpg', 'https://image.tmdb.org/t/p/w1280/5Y7zkgMtTWmESwROWgMWblNn3tD.jpg', 'https://image.tmdb.org/t/p/w1280/9XYxeTsScgBZ84wlvB16sY9KkRt.jpg', 'https://image.tmdb.org/t/p/w1280/qQfuqziVwjE1VVxSIALB3LkfIPI.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5CC7470>,"[(37, 37, 34), (216, 207, 198), (112, 169, 175), (131, 110, 96), (79, 144, 164), (184, 76, 60)]"
14624,The Ultimate Gift,"When his wealthy grandfather finally dies, Jason Stevens fully expects to benefit when it comes to the reading of the will. But instead of a sizable inheritance, Jason receives a test, a series of tasks he must complete before he can get any money.",7.635,https://image.tmdb.org/t/p/w500/8BdVk1u110lwHFELTEO9HrPrIDa.jpg,"['https://image.tmdb.org/t/p/w1280/s4EVSf22PLJe2fXvvphr1LHnNc3.jpg', 'https://image.tmdb.org/t/p/w1280/yczIQ3ozeobhQMNKGlJfSZsH7V2.jpg', 'https://image.tmdb.org/t/p/w1280/xct671AdBtx9cXMCSUPAiy5t4MS.jpg', 'https://image.tmdb.org/t/p/w1280/ypN6RhOfFdkIwYD1515hBEMoe7e.jpg', 'https://image.tmdb.org/t/p/w1280/ihlrqxogOYUky22FwWV2Vh7ZAOm.jpg', 'https://image.tmdb.org/t/p/w1280/9wgW4NakOrm1rp7AM5yltt46bea.jpg', 'https://image.tmdb.org/t/p/w1280/t6ohjYxnEolUGupwvsIHioWfVxl.jpg', 'https://image.tmdb.org/t/p/w1280/kPTnCcBHlCvkrlolbCpG6Y76QxR.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5CC7200>,"[(211, 181, 177), (22, 15, 13), (123, 98, 88), (140, 153, 155), (80, 88, 75), (112, 129, 141)]"
38251,Mediterraneo,"Greek Sea, World War II. An Italian ship leaves a handful of soldiers in a little island; their mission is to spot enemy ships and to hold the island in case of attack. The village of the island seems abandoned and there isn't a single enemy in sight, so the soldiers begin to relax a little. Things change when their ship is hit and destroyed by the enemy, and the soldiers find themselves abandoned there.",7.634,https://image.tmdb.org/t/p/w500/omFU47TZSR7xAAZcDHKM48SmVwe.jpg,"['https://image.tmdb.org/t/p/w1280/blkiVNy2k3RC3gMm5J0PCocyYgK.jpg', 'https://image.tmdb.org/t/p/w1280/aZkNzlwbYMZQ4fE9Wd2O0K7fdXI.jpg', 'https://image.tmdb.org/t/p/w1280/4Py3GwxG5yGslm4xpnScd7rj3Q7.jpg', 'https://image.tmdb.org/t/p/w1280/6oUvhYz0tnmLYB32uVId1by4rZo.jpg', 'https://image.tmdb.org/t/p/w1280/8xkYZIkrlwXNBmDnFx6fBTFSGei.jpg', 'https://image.tmdb.org/t/p/w1280/fZC3Z7QVhkRfgYmNqzKCDqztSai.jpg', 'https://image.tmdb.org/t/p/w1280/dWJC58wlNKazHlkvKutmH2qQdCa.jpg', 'https://image.tmdb.org/t/p/w1280/35oLWJnlcmDBA3uSDdTRl3pRyVp.jpg', 'https://image.tmdb.org/t/p/w1280/blVwbNcmo4CyzW7qhxngTaPtjB6.jpg', 'https://image.tmdb.org/t/p/w1280/wcjj0naBwMxugbxvQHYznAc2JXd.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5CC7B30>,"[(193, 180, 188), (40, 35, 33), (105, 62, 44), (98, 142, 180), (140, 96, 73), (149, 116, 107)]"
212,Arsenic and Old Lace,"Mortimer Brewster, a newspaper drama critic, playwright, and author known for his diatribes against marriage, suddenly falls in love and gets married;  but when he makes a quick trip home to tell his two maiden aunts, he finds out his aunts' hobby - killing lonely old men and burying them in the cellar!",7.634,https://image.tmdb.org/t/p/w500/xG1GEEQGgExKl0WT5sRo1Arst5D.jpg,"['https://image.tmdb.org/t/p/w1280/9XDj5aUmY6MBVH7QoRJqQBQrKLM.jpg', 'https://image.tmdb.org/t/p/w1280/r0se9flMSTbKM5O0PzIe2digUkT.jpg', 'https://image.tmdb.org/t/p/w1280/1CFezRVscYlQZJFFrvvkp1FvwsA.jpg', 'https://image.tmdb.org/t/p/w1280/jFpeH00qj3d6op8qH8PE64znomk.jpg', 'https://image.tmdb.org/t/p/w1280/66M9jz6Hg2W971uffMY7r300vzu.jpg', 'https://image.tmdb.org/t/p/w1280/h0jlcOISKcrVG4IE4p5IyZGrMhn.jpg', 'https://image.tmdb.org/t/p/w1280/gF88MUSl9dX2Zi4qVqPkkMJSWVl.jpg', 'https://image.tmdb.org/t/p/w1280/yI0PSTb61BpVkbvU8nCRJx0qnc6.jpg', 'https://image.tmdb.org/t/p/w1280/dK5F8ny0hfN31ddArG0wk4WPGGq.jpg', 'https://image.tmdb.org/t/p/w1280/onot0ZgRNnevPRxp6JUhxQFIOR3.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x17783AE39E0>,"[(198, 170, 166), (38, 38, 38), (127, 125, 125), (155, 156, 156), (99, 100, 100), (118, 145, 156)]"
624932,Dave Chappelle: Sticks & Stones,"Dave Chappelle takes on gun culture, the opioid crisis and the tidal wave of celebrity scandals in this defiant stand-up special.",7.633,https://image.tmdb.org/t/p/w500/hsyPTPoFDhUw5aGcj7dxAx3i1Qp.jpg,"['https://image.tmdb.org/t/p/w1280/uLca93aZrO42nBl6x59RKl9GChh.jpg', 'https://image.tmdb.org/t/p/w1280/qs4YtPoCTLiv9V2w8oaAOAliF6W.jpg', 'https://image.tmdb.org/t/p/w1280/8V5yw3Hw1MbGVU64IySr1piLx1a.jpg', 'https://image.tmdb.org/t/p/w1280/anZx1kr6Ha9c50S8h1DHTKTnpbq.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5A2D5E0>,"[(188, 193, 194), (7, 8, 8), (115, 144, 160), (101, 118, 142), (91, 99, 105), (214, 21, 23)]"
313297,Kubo and the Two Strings,"Kubo mesmerizes the people in his village with his magical gift for spinning wild tales with origami. When he accidentally summons an evil spirit seeking vengeance, Kubo is forced to go on a quest to solve the mystery of his fallen samurai father and his mystical weaponry, as well as discover his own magical powers.",7.633,https://image.tmdb.org/t/p/w500/la6QA9tk4Foq8OBH2Dyh5dTcw6H.jpg,"['https://image.tmdb.org/t/p/w1280/eFqoN0TFsHDr6BUgBQKIsMj0jL1.jpg', 'https://image.tmdb.org/t/p/w1280/9MSOsS1W02RvAGHOAbhZwk6z9tz.jpg', 'https://image.tmdb.org/t/p/w1280/vxvDfXcGOTmsvkyA1zqa8E8K5HG.jpg', 'https://image.tmdb.org/t/p/w1280/v4J3GflZnbF6BFVfXq06yTJOQ4.jpg', 'https://image.tmdb.org/t/p/w1280/91uF05MhWbQrNtWIXS4lviIRHhg.jpg', 'https://image.tmdb.org/t/p/w1280/2o1fbt09QqyQ4qtGuzimwxUdxyJ.jpg', 'https://image.tmdb.org/t/p/w1280/m0IAseOXdRhbGXO1pKZlnOEvNeQ.jpg', 'https://image.tmdb.org/t/p/w1280/2nGKhDksmoDdkllXm5D5gy2urCg.jpg', 'https://image.tmdb.org/t/p/w1280/2yYVujXcqzC1WNQHhkOAymhNc62.jpg', 'https://image.tmdb.org/t/p/w1280/3MzqUGDCAogGePCIsu9FyOY84eE.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5CD5010>,"[(225, 196, 188), (54, 38, 38), (153, 184, 197), (123, 134, 180), (153, 88, 74), (94, 112, 117)]"
81401,The Turin Horse,A monumental windstorm and an abused horse's refusal to work or eat signal the beginning of the end for a poor farmer and his daughter.,7.615,https://image.tmdb.org/t/p/w500/2kSElneXSKmMsGL55k0CbPGqLbu.jpg,"['https://image.tmdb.org/t/p/w1280/4kJcPaM25Q3i19GcQqkItXFoVxv.jpg', 'https://image.tmdb.org/t/p/w1280/rZ55RUuxziaz3N1PS4yhhs44D4P.jpg', 'https://image.tmdb.org/t/p/w1280/kv5po5ix9oeP2cnEVmBCC4O68yT.jpg', 'https://image.tmdb.org/t/p/w1280/2hg9gYx0113cZg2zj9yMJRZzWrp.jpg', 'https://image.tmdb.org/t/p/w1280/aNs9x46DEffrnQ9zWCMRBIyrqkR.jpg', 'https://image.tmdb.org/t/p/w1280/eMgNa5dbU34qyF0KA9DMA4TrEzn.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5CC63C0>,"[(14, 14, 14), (205, 205, 205), (94, 94, 94), (135, 135, 135), (148, 148, 147), (124, 124, 124)]"
19101,A Little Princess,"When her father enlists to fight for the British in WWI, young Sara Crewe goes to New York to attend the same boarding school her late mother attended. She soon clashes with the severe headmistress, Miss Minchin, who attempts to stifle Sara's creativity and sense of self-worth.",7.633,https://image.tmdb.org/t/p/w500/9V4bAVEskSNbEqjVI0YmeuB0n8I.jpg,"['https://image.tmdb.org/t/p/w1280/wPj31IOggINDvoRQyuGzqSKvdIK.jpg', 'https://image.tmdb.org/t/p/w1280/iw4YBJqhJxgy1G2xvNmeBu6hk7c.jpg', 'https://image.tmdb.org/t/p/w1280/rTHYlMmThYTlSedQlWnTL8jjjAf.jpg', 'https://image.tmdb.org/t/p/w1280/tcMVpjdEpsXrbPtVrSmh4uDBSiy.jpg', 'https://image.tmdb.org/t/p/w1280/bEblkyYgpumpTU0egv0UZdmhpY0.jpg', 'https://image.tmdb.org/t/p/w1280/gjI8hDkTvTeiTNA7XevKYVH1wbj.jpg', 'https://image.tmdb.org/t/p/w1280/kxf7LztcU2niMK6ngM2BXdcyyjG.jpg', 'https://image.tmdb.org/t/p/w1280/yQfIFXXFVhQNWAKimo38ANFu0lv.jpg', 'https://image.tmdb.org/t/p/w1280/83uhSgDl7tDypOEqREisjRPsCb0.jpg', 'https://image.tmdb.org/t/p/w1280/dGn93n7bpn2Tns78EdNzpLLVEHS.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5CD5430>,"[(199, 171, 141), (29, 29, 17), (122, 99, 76), (133, 158, 133), (72, 101, 68), (134, 135, 144)]"
496450,"Miraculous: Ladybug & Cat Noir, The Movie","After a guardian of magical jewels turns an awkward girl and a popular boy into superheroes, they can never reveal their identities — even to each other.",7.6,https://image.tmdb.org/t/p/w500/dQNJ8SdCMn3zWwHzzQD2xrphR1X.jpg,"['https://image.tmdb.org/t/p/w1280/xwvDBZPek0sbtfUBalnSkZnM62x.jpg', 'https://image.tmdb.org/t/p/w1280/1AnpqgdXGfKn1fS1B3SEXuNRUEo.jpg', 'https://image.tmdb.org/t/p/w1280/wqcJNzkhBD97Di1DcILkQzYyLKY.jpg', 'https://image.tmdb.org/t/p/w1280/jjkCYaoSJbF4VUuyd1MqHt9uNSt.jpg', 'https://image.tmdb.org/t/p/w1280/36oy6PIk2OYz5YL9zbgmOJGgrlU.jpg', 'https://image.tmdb.org/t/p/w1280/i6kkcjGgOa2bC2GJckOehrIDUR5.jpg', 'https://image.tmdb.org/t/p/w1280/vYmPVtHdZAIi1pPw90teITU7ggl.jpg', 'https://image.tmdb.org/t/p/w1280/6H0gEaKeMGiwoxg5wf73zl6s5sv.jpg', 'https://image.tmdb.org/t/p/w1280/xli1tcg3XBznpbmLZpfns32KD2D.jpg', 'https://image.tmdb.org/t/p/w1280/nj9NUg3jXXbcU0JN3rixUM99LHO.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x17783B01670>,"[(219, 108, 83), (49, 28, 43), (144, 54, 51), (93, 101, 174), (132, 182, 137), (91, 101, 94)]"
144288,Berserk: The Golden Age Arc III - The Advent,"A year has passed since Guts parted ways with the Band of the Hawks. Meanwhile, his former mercenary group is plotting a rescue mission to save an imprisoned Griffith.",7.632,https://image.tmdb.org/t/p/w500/8VpZDCws3lwrR8RHlPOn7lLeQXS.jpg,"['https://image.tmdb.org/t/p/w1280/mrVUkTJHY8MeZRvBDxxmnAhRcxa.jpg', 'https://image.tmdb.org/t/p/w1280/oTyN3rikULu5EpO46ibZ9IyfFXU.jpg', 'https://image.tmdb.org/t/p/w1280/jYC8Dn12K2qgGX9gHOZbCRgPm5u.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5C64470>,"[(183, 123, 118), (9, 5, 6), (90, 36, 38), (116, 152, 187), (106, 117, 141), (58, 68, 83)]"
981,The Philadelphia Story,"When a rich woman's ex-husband and a tabloid-type reporter turn up just before her planned remarriage, she begins to learn the truth about herself.",7.633,https://image.tmdb.org/t/p/w500/dKUubjvxO78XDts6VP1Ggcp4R9O.jpg,"['https://image.tmdb.org/t/p/w1280/iItypZVpdnxTFgA0iv345AzMUqk.jpg', 'https://image.tmdb.org/t/p/w1280/enQ3jmTqPEb3Bxrev7ob8nYd0K3.jpg', 'https://image.tmdb.org/t/p/w1280/uYRPYbiclKpDwxNHuZrZ4LMSRQM.jpg', 'https://image.tmdb.org/t/p/w1280/obXJDyy5gORwabqBkadEU0cxlqd.jpg', 'https://image.tmdb.org/t/p/w1280/iMFTZJG5igKnVzo3nI7MImQtTEf.jpg', 'https://image.tmdb.org/t/p/w1280/nZVnbRosurRi9fGRglBGtcsTQbD.jpg', 'https://image.tmdb.org/t/p/w1280/7476hNQCvKitXUNlDtqKsKPIbPP.jpg', 'https://image.tmdb.org/t/p/w1280/ozl3ZRBpPoYVedYLLAJe70Qc1J9.jpg', 'https://image.tmdb.org/t/p/w1280/nekkvh4t42YFrfZEnR7qDalfwuC.jpg', 'https://image.tmdb.org/t/p/w1280/p7LnyrOb38ictgkPvnG5MYohnlm.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5CD5040>,"[(48, 48, 46), (213, 210, 200), (141, 134, 126), (167, 168, 163), (110, 112, 109), (133, 152, 167)]"
534780,Andhadhun,A series of mysterious events changes the life of a blind pianist who now must report a crime that was actually never witnessed by him.,7.631,https://image.tmdb.org/t/p/w500/dy3K6hNvwE05siGgiLJcEiwgpdO.jpg,"['https://image.tmdb.org/t/p/w1280/ArvKQJv3nEpnBoVyjWDUT7TtJOL.jpg', 'https://image.tmdb.org/t/p/w1280/73aKTjdQ46jpv3InqNVnV76Nl0K.jpg', 'https://image.tmdb.org/t/p/w1280/w09nDg0bhiqY5jXKVijRX4PQbvy.jpg', 'https://image.tmdb.org/t/p/w1280/ziAt2uCxkwgWGNNWYrKzCb9uLy4.jpg', 'https://image.tmdb.org/t/p/w1280/wJLV2ygHhTHG0nRTXlvA6wS8ubL.jpg', 'https://image.tmdb.org/t/p/w1280/1U6y3DQJzif7jlaYMaiTkjVScTu.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x17801AB6240>,"[(229, 155, 38), (13, 11, 11), (16, 181, 219), (111, 78, 65), (195, 60, 33), (95, 99, 148)]"
228205,The Longest Ride,The lives of a young couple intertwine with a much older man as he reflects back on a lost love while he's trapped in an automobile crash.,7.631,https://image.tmdb.org/t/p/w500/qdUVfvPBvT6cetDDM7rn8y2CNZE.jpg,"['https://image.tmdb.org/t/p/w1280/ndyQ6eRlllMdCZeAp46nuLX4K7U.jpg', 'https://image.tmdb.org/t/p/w1280/gmCo8EaYhvHx2zRw70KcjhVA7wn.jpg', 'https://image.tmdb.org/t/p/w1280/fLgQ6bf9RKywpZckiEtAPnY3DLr.jpg', 'https://image.tmdb.org/t/p/w1280/fryrkfmP70Pb5o3IdVmV1zP7pR.jpg', 'https://image.tmdb.org/t/p/w1280/9PjyjwidxWl0FLeOixVXq89u0iV.jpg', 'https://image.tmdb.org/t/p/w1280/6HLlceUdpSlmxYMIXNsonNrYpXT.jpg', 'https://image.tmdb.org/t/p/w1280/1IwLUmytMbyaMDRdh26wp49JOB3.jpg', 'https://image.tmdb.org/t/p/w1280/7fk227hbYbnbeFqCuKPUXq6dm8q.jpg', 'https://image.tmdb.org/t/p/w1280/uiSZH8TVvxwuRK82NDhfUpvKnzr.jpg', 'https://image.tmdb.org/t/p/w1280/sMiZZ5kzAG0qyQjnYfpiW2UT1OJ.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5CD4500>,"[(65, 56, 40), (215, 199, 177), (139, 113, 87), (151, 169, 158), (125, 144, 165), (105, 122, 85)]"
966220,Sniper: The White Raven,"Mykola is an eccentric pacifist who wants to be useful to humanity. When the war begins at Donbass, Mykola’s naive world is collapsing as the militants kill his pregnant wife and burn his home to the ground. Recovered, he makes a cardinal decision and gets enlisted in a sniper company. Having met his wife’s killers, he emotionally breaks down and arranges “sniper terror” for the enemy. He’s saved from a senseless death by his instructor who himself gets mortally wounded. The death of a friend leaves a “scar” and Mykola is ready to sacrifice his life.",7.63,https://image.tmdb.org/t/p/w500/295gZzTXMvuiIG0U19h4M44PXxI.jpg,"['https://image.tmdb.org/t/p/w1280/8RM5MaaA557EpUtq0t3UmnuPhI.jpg', 'https://image.tmdb.org/t/p/w1280/xquZK07ZcibIUITLiltzjYuTxP8.jpg', 'https://image.tmdb.org/t/p/w1280/uSqLcj8V2qWYRbOXCfdwV90vASS.jpg', 'https://image.tmdb.org/t/p/w1280/dL8bn13ouaugNoHrbK27xlHh1zh.jpg', 'https://image.tmdb.org/t/p/w1280/xMlbxCsQpyoSSPOsemYhe3OwBp.jpg', 'https://image.tmdb.org/t/p/w1280/7Mat3rK871reyc6zEtHcVKoh9kW.jpg', 'https://image.tmdb.org/t/p/w1280/bxN5oCfEr6CLf2XageoZqzC5A4V.jpg', 'https://image.tmdb.org/t/p/w1280/ychw5HHyKNGwbjnp8UjrH0HFJaK.jpg', 'https://image.tmdb.org/t/p/w1280/vsMl9bHNk8Hmctj61VFTEMPPTRx.jpg', 'https://image.tmdb.org/t/p/w1280/3Gtz18LUOoh9mBLnymf5dD29qop.jpg']",<PIL.Image.Image image mode=RGB size=2000x450 at 0x177F5CC5910>,"[(41, 46, 45), (193, 188, 170), (112, 149, 161), (130, 173, 183), (124, 124, 112), (77, 120, 130)]"
